origin,model,behavior,magnitude,severity,profile,start_ms,duration_ms,group,seed,stuck_polarity,run_id,partition,simulation_duration_ms,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,injected,detected,false_alarm,latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,host_seconds,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant,localization_latency_ms
MEMORY,bit_flip,intermittent,5,2,final_urban,72500,11000,MEMORY/bit_flip/intermittent,17,1,final_0043,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05395742600376252,0,0,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Final CLO-DSF,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,89,0,0.928055076935,0.928144342187,0.0,0.000677248984446,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Candidate 2,30500,30500,MEMORY,MEMORY,0.92,0.9,0.1,30500,MEMORY,1201,89,0,0.928055076935,0.930369555946,0.0,0.000372772353307,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Candidate 2 no origin discount,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,89,0,0.928055076935,0.928144342187,0.0,0.000677248984446,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Final no temporal,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,50,0,0.958205887717,0.958205887717,0.0,0.000537357759118,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Candidate 1,30600,30600,MEMORY,MEMORY,0.958996455154,0.953636732023,0.0302840985838,30600,MEMORY,1201,38,0,0.163898408825,0.163898408825,0.0169954397627,0.0169954397627,13,13,0,1,1,0,100,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,0,100
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Plain DS,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,50,0,0.47922271313,0.47922271313,0.000616980342398,0.000616980342398,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Simple OR,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Hybrid,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,261,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.0540379970043432,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,30500,11000,MEMORY/bit_flip/intermittent,41,0,final_0044,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.0540379970043432,0,0,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Final CLO-DSF,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,89,0,0.928117697301,0.928157004696,0.0,0.000307732265847,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Candidate 2,72500,72500,MEMORY,MEMORY,0.92,0.9,0.1,72500,MEMORY,1201,89,0,0.928117697301,0.930378412627,0.0,0.000169448815608,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Candidate 2 no origin discount,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,89,0,0.928117697301,0.928157004696,0.0,0.000307732265847,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Final no temporal,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,50,0,0.958294604045,0.958294604045,0.0,0.000244092980988,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Candidate 1,72600,72600,MEMORY,MEMORY,0.959036632804,0.953697632882,0.0302853673517,72600,MEMORY,1201,37,0,0.163881428471,0.163881428471,0.0169453371451,0.0169453371451,13,13,0,1,1,0,100,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,0,100
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Plain DS,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,50,0,0.479201306397,0.479201306397,0.000279967900586,0.000279967900586,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Simple OR,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Hybrid,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,255,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054922557988902554,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_highway,72500,11000,MEMORY/bit_flip/intermittent,41,0,final_0045,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.054922557988902554,0,0,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Final CLO-DSF,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,103,0,0.922343267381,0.924945076419,0.0,0.0106866549719,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Candidate 2,30500,30500,MEMORY,MEMORY,0.919999999897,0.899999999844,0.0999999999889,30500,MEMORY,1201,103,0,0.922343267381,0.928413358632,0.0,0.0059837587371,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Candidate 2 no origin discount,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,103,0,0.922343267381,0.924945076419,0.0,0.0106866549719,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Final no temporal,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,50,0,0.952327385235,0.952327385235,0.0,0.00665385161312,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Candidate 1,30600,30600,MEMORY,MEMORY,0.955074750033,0.947692252681,0.0301602552642,30600,MEMORY,1201,50,0,0.165208879665,0.165208879665,0.0192560822622,0.0192560822622,13,13,0,1,1,0,100,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,0,100
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Plain DS,30500,30500,MEMORY,MEMORY,1.0,1.0,0.0,30500,MEMORY,1201,50,0,0.480137482165,0.480137482165,0.00926889094822,0.00926889094822,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Simple OR,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Hybrid,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,323,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.055332520001684316,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,30500,11000,MEMORY/bit_flip/intermittent,83,1,final_0046,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.055332520001684316,0,0,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Final CLO-DSF,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,99,0,0.92284533001,0.925318849193,0.0,0.00977448314696,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Candidate 2,72500,72500,MEMORY,MEMORY,0.92,0.9,0.1,72500,MEMORY,1201,99,0,0.92284533001,0.928641089767,0.0,0.00547605212426,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Candidate 2 no origin discount,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,99,0,0.92284533001,0.925318849193,0.0,0.00977448314696,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Final no temporal,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,50,0,0.952736532956,0.952736532956,0.0,0.00601006348266,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Candidate 1,72600,72600,MEMORY,MEMORY,0.955077746465,0.947696794641,0.0301603498884,72600,MEMORY,1201,50,0,0.165121790502,0.165121790502,0.0189694835152,0.0189694835152,13,13,0,1,1,0,100,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,0,100
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Plain DS,72500,72500,MEMORY,MEMORY,1.0,1.0,0.0,72500,MEMORY,1201,50,0,0.48010629156,0.48010629156,0.00847056237477,0.00847056237477,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,1,0,0,1,0
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Simple OR,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,50,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Hybrid,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,318,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.054988640986266546,0,1,0,0,
MEMORY,bit_flip,intermittent,5,2,final_hot_slow,72500,11000,MEMORY/bit_flip/intermittent,83,1,final_0047,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.054988640986266546,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Final CLO-DSF,30800,30800,MEMORY,MEMORY,0.6352,0.544,0.456,30800,MEMORY,1201,893,0,0.533578695532,0.533578695532,0.0,9.23265433026e-34,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05804217098921072,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Candidate 2,30800,30800,MEMORY,MEMORY,0.60369104,0.5046138,0.4953862,30800,MEMORY,1201,893,0,0.533578695532,0.558501165777,0.0,5.38481508157e-34,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05804217098921072,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Candidate 2 no origin discount,30800,30800,MEMORY,MEMORY,0.6352,0.544,0.456,30800,MEMORY,1201,893,0,0.533578695532,0.533578695532,0.0,9.23265433026e-34,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05804217098921072,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.813293936648,0.813293936648,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.214662918205,0.214662918205,0.0877189857732,0.0877189857732,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.51290779551,0.51290779551,0.0700361949225,0.0700361949225,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Weighted Sum,30500,30500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,896,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,30600,30500,30500,0,0.05804217098921072,0,1,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,30500,600,MEMORY/bit_flip/permanent,17,0,final_0048,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05804217098921072,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Final CLO-DSF,72800,72800,MEMORY,MEMORY,0.6352,0.544,0.456,72800,MEMORY,1201,473,0,0.752146555648,0.752146555648,0.0,1.83282547466e-74,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05586804398626555,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Candidate 2,72800,72800,MEMORY,MEMORY,0.60369104,0.5046138,0.4953862,72800,MEMORY,1201,473,0,0.752146555648,0.765565454308,0.0,1.06896954059e-74,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05586804398626555,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Candidate 2 no origin discount,72800,72800,MEMORY,MEMORY,0.6352,0.544,0.456,72800,MEMORY,1201,473,0,0.752146555648,0.752146555648,0.0,1.83282547466e-74,0,0,0,1,1,0,300,1,1,1,72600,72500,72500,0,0.05586804398626555,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.900721080694,0.900721080694,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.192379107739,0.192379107739,0.0466082520981,0.0466082520981,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.5068783373,0.5068783373,0.037251015905,0.037251015905,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Weighted Sum,72500,72500,UNKNOWN,UNKNOWN,0.0,0.0,1.0,-1,UNKNOWN,1201,476,0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,1,1,72600,72500,72500,0,0.05586804398626555,0,1,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_moderate,72500,600,MEMORY/bit_flip/permanent,17,0,final_0049,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,72600,72500,72500,1,0.05586804398626555,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Final CLO-DSF,30800,30800,MEMORY,MEMORY,0.6352,0.544,0.456,30800,MEMORY,1201,893,0,0.534502497918,0.534502497918,0.0,0.0,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05634230199211743,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Candidate 2,30800,30800,MEMORY,MEMORY,0.60369104,0.5046138,0.4953862,30800,MEMORY,1201,893,0,0.534502497918,0.559067236214,0.0,0.0,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05634230199211743,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Candidate 2 no origin discount,30800,30800,MEMORY,MEMORY,0.6352,0.544,0.456,30800,MEMORY,1201,893,0,0.534502497918,0.534502497918,0.0,0.0,0,0,0,1,1,0,300,1,1,1,30600,30500,30500,0,0.05634230199211743,1,0,0,0,300
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.813488759367,0.813488759367,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05634230199211743,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.214599227657,0.214599227657,0.0876599974538,0.0876599974538,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05634230199211743,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.512862844182,0.512862844182,0.0699417152373,0.0699417152373,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05634230199211743,0,0,0,0,
MEMORY,bit_flip,permanent,0,0,final_urban,30500,600,MEMORY/bit_flip/permanent,41,1,final_0050,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,,1,1,1,30600,30500,30500,1,0.05634230199211743,0,0,0,0,
